fid,osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,length,start_node,end_node
6272,"1292973298",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",131.29671506884,"-80.4232257,37.2333468","-80.4227367,37.2332127"
6273,"1292973298",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",131.29671506884,"-80.4227367,37.2332127","-80.4223741,37.2331126"
6274,"1292973298",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",131.29671506884,"-80.4223741,37.2331126","-80.4223315,37.2330911"
6275,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.4207983,37.2347882","-80.4208787,37.2346675"
6276,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.4208787,37.2346675","-80.4209502,37.2345875"
6277,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.4209502,37.2345875","-80.4210356,37.2345229"
6278,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.4210356,37.2345229","-80.4212768,37.2343598"
6279,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.4212768,37.2343598","-80.421398,37.2342886"
6280,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.421398,37.2342886","-80.4215126,37.2342288"
6281,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.4215126,37.2342288","-80.42167,37.2341509"
6282,"1292973299",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",136.096342929778,"-80.42167,37.2341509","-80.4219648,37.2340257"
6283,"1292973300",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",91.3604320584505,"-80.4210095,37.2348824","-80.4209907,37.2349465"
6284,"1292973300",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",91.3604320584505,"-80.4209907,37.2349465","-80.4209974,37.2350073"
6285,"1292973300",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",91.3604320584505,"-80.4209974,37.2350073","-80.420972,37.2353992"
6286,"1292973300",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",91.3604320584505,"-80.420972,37.2353992","-80.4210873,37.23568"
6287,"1292973301",,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""zebra"",""crossing:signals""=>""no"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""asphalt""",17.2905194693639,"-80.4237721,37.2338286","-80.4235817,37.2338617"
6288,"1292982223",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""asphalt""",7.60559426516569,"-80.4196242,37.233762","-80.4197035,37.233788"
6289,"1292982224",,steps,,,,,,0,"""foot""=>""yes"",""surface""=>""concrete""",3.68262865131486,"-80.4195828,37.2337597","-80.4196242,37.233762"
6290,"1292982225",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""asphalt""",9.94972099871334,"-80.4195034,37.233823","-80.4195828,37.2337597"
6291,"1292982226",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""asphalt""",5.77274642683639,"-80.4195347,37.2338493","-80.4195808,37.233886"
6292,"1292982227",,steps,,,,,,0,"""foot""=>""yes"",""surface""=>""concrete""",4.02915842492684,"-80.4195034,37.233823","-80.4195347,37.2338493"
6293,"1292994941",,steps,,,,,,0,"""foot""=>""yes"",""incline""=>""up"",""surface""=>""concrete"",""wheelchair""=>""no""",11.7800419061313,"-80.4205975,37.2334786","-80.4204976,37.2334087"
6294,"1292994942",,steps,,,,,,0,"""foot""=>""yes"",""incline""=>""up"",""surface""=>""concrete"",""tunnel""=>""building_passage"",""wheelchair""=>""no""",5.02947468827108,"-80.4206402,37.2335084","-80.4205975,37.2334786"
6295,"1293270442",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",51.1452602905665,"-80.4220824,37.2331271","-80.4215719,37.2329945"
6296,"1293270442",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",51.1452602905665,"-80.4215719,37.2329945","-80.421533,37.2330004"
6297,"1293270443",,footway,,,,,,0,"""bicycle""=>""yes"",""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""lines"",""crossing:signals""=>""no"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""paving_stones""",19.1603254385407,"-80.4222866,37.2331832","-80.4221812,37.2331542"
6298,"1293270443",,footway,,,,,,0,"""bicycle""=>""yes"",""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""lines"",""crossing:signals""=>""no"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""paving_stones""",19.1603254385407,"-80.4221812,37.2331542","-80.4220824,37.2331271"
6299,"1293270444",,footway,,,,,,0,"""bicycle""=>""yes"",""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""zebra"",""crossing:signals""=>""no"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""asphalt""",13.2093370661289,"-80.4220786,37.2339907","-80.4222175,37.2339479"
6300,"1293270445",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""traffic_island"",""surface""=>""concrete""",1.75932217616047,"-80.4220601,37.2339964","-80.4220786,37.2339907"
6301,"1293270448",,primary_link,,,,,,7,"""lane_markings""=>""yes"",""lanes""=>""1"",""oneway""=>""yes"",""surface""=>""asphalt""",18.0204564851672,"-80.4219749,37.2341603","-80.4221451,37.2340748"
6302,"1293270449",Prices Fork Road,primary,,,,,,7,"""cycleway""=>""lane"",""dual_carriageway""=>""yes"",""lane_markings""=>""yes"",""lanes""=>""3"",""lit""=>""yes"",""maxspeed""=>""35 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""right_of:2"",""ref""=>""VA 412"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""left|through|through;right""",18.9130985730931,"-80.4226636,37.2338725","-80.4224631,37.2339303"
6303,"1293270450",,primary_link,,,,,,7,"""lane_markings""=>""yes"",""lanes""=>""1"",""oneway""=>""yes"",""surface""=>""asphalt""",9.05338394031214,"-80.4223274,37.2340156","-80.422283,37.2340367"
6304,"1293270450",,primary_link,,,,,,7,"""lane_markings""=>""yes"",""lanes""=>""1"",""oneway""=>""yes"",""surface""=>""asphalt""",9.05338394031214,"-80.422283,37.2340367","-80.422242,37.2340601"
6305,"1293270455",,footway,,,,,,0,"""bicycle""=>""yes"",""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""lines"",""crossing:signals""=>""no"",""cycleway""=>""shared_lane"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""paving_stones""",11.8119580367836,"-80.4213774,37.2329599","-80.421419,37.2328588"
6306,"1293270456",,footway,,,,,,0,"""bicycle""=>""yes"",""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""lines"",""crossing:signals""=>""no"",""cycleway""=>""shared_lane"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""paving_stones""",11.6582716399892,"-80.421533,37.2330004","-80.421574,37.2329006"
6307,"1293270457",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",10.337932720542,"-80.4206624,37.2343274","-80.4206558,37.2342344"
6308,"1293270458",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",24.6697555624275,"-80.4208916,37.2344041","-80.4209164,37.2344377"
6309,"1293270458",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",24.6697555624275,"-80.4209164,37.2344377","-80.4209314,37.2344932"
6310,"1293270458",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",24.6697555624275,"-80.4209314,37.2344932","-80.4209331,37.234547"
6311,"1293270458",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",24.6697555624275,"-80.4209331,37.234547","-80.4209219,37.2346191"
6312,"1293270459",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",29.5813943337715,"-80.4209749,37.2341529","-80.420979,37.2342221"
6313,"1293270459",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",29.5813943337715,"-80.420979,37.2342221","-80.4209119,37.2343512"
6314,"1293270459",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",29.5813943337715,"-80.4209119,37.2343512","-80.4208916,37.2344041"
6315,"1293512846",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""link"",""surface""=>""concrete""",14.48153738175,"-80.4184203,37.2296997","-80.41852,37.229803"
6316,"1293512847",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""link"",""surface""=>""concrete""",14.5283281169871,"-80.4184695,37.2296695","-80.4185707,37.2297724"
6317,"1293512848",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""link"",""surface""=>""concrete""",44.9569610826415,"-80.4188361,37.2296119","-80.4185707,37.2297724"
6318,"1293512848",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""link"",""surface""=>""concrete""",44.9569610826415,"-80.4185707,37.2297724","-80.41852,37.229803"
6319,"1293512848",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""link"",""surface""=>""concrete""",44.9569610826415,"-80.41852,37.229803","-80.418432,37.2298562"
6320,"1293512849",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""paved""",5.96361871225976,"-80.4204662,37.233198","-80.4204618,37.233226"
6321,"1293512849",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""paved""",5.96361871225976,"-80.4204618,37.233226","-80.4204538,37.2332507"
6322,"1293512850",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""paved""",5.35121324967129,"-80.4205344,37.2332626","-80.4204814,37.2332856"
6323,"1293512851",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""paved""",26.5603794390863,"-80.4204538,37.2332507","-80.4205344,37.2332626"
6324,"1293512851",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""paved""",26.5603794390863,"-80.4205344,37.2332626","-80.4206306,37.2332471"
6325,"1293512851",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""paved""",26.5603794390863,"-80.4206306,37.2332471","-80.4206715,37.2332237"
6326,"1293512851",,footway,,,,,,0,"""foot""=>""yes"",""footway""=>""link"",""surface""=>""paved""",26.5603794390863,"-80.4206715,37.2332237","-80.4207193,37.233184"
6327,"1293512852",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",47.9412627555478,"-80.4203898,37.2326887","-80.4203048,37.232843"
6328,"1293512852",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",47.9412627555478,"-80.4203048,37.232843","-80.4202197,37.2330165"
6329,"1293512852",,footway,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""surface""=>""concrete""",47.9412627555478,"-80.4202197,37.2330165","-80.4202204,37.2330935"
6330,"1293512856",,primary_link,,,,,,7,"""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt""",20.3021683404745,"-80.4249833,37.2330702","-80.4249393,37.2330408"
6331,"1293512856",,primary_link,,,,,,7,"""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt""",20.3021683404745,"-80.4249393,37.2330408","-80.4248072,37.2329561"
6332,"1293512857",,primary_link,,,,,,7,"""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt""",19.9047538210188,"-80.425456,37.2331041","-80.4252392,37.2331477"
6333,"1293512858",,primary_link,,,,,,7,"""lane_markings""=>""yes"",""lanes""=>""1"",""oneway""=>""yes"",""placement""=>""transition"",""surface""=>""asphalt""",15.3423284733541,"-80.4224631,37.2339303","-80.4224162,37.2339563"
6334,"1293512858",,primary_link,,,,,,7,"""lane_markings""=>""yes"",""lanes""=>""1"",""oneway""=>""yes"",""placement""=>""transition"",""surface""=>""asphalt""",15.3423284733541,"-80.4224162,37.2339563","-80.4223274,37.2340156"
6335,"1293512859",,primary_link,,,,,,7,"""lane_markings""=>""yes"",""lanes""=>""1"",""oneway""=>""yes"",""placement""=>""transition"",""surface""=>""asphalt""",18.3231369831659,"-80.4218167,37.2342664","-80.4218722,37.2342287"
6336,"1293512859",,primary_link,,,,,,7,"""lane_markings""=>""yes"",""lanes""=>""1"",""oneway""=>""yes"",""placement""=>""transition"",""surface""=>""asphalt""",18.3231369831659,"-80.4218722,37.2342287","-80.4219749,37.2341603"
6337,"1293512860",Prices Fork Road,primary,,,,,,7,"""cycleway""=>""lane"",""dual_carriageway""=>""yes"",""lane_markings""=>""yes"",""lanes""=>""2"",""lit""=>""yes"",""maxspeed""=>""35 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 412"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through|through;right""",36.3835626940531,"-80.4218167,37.2342664","-80.4220106,37.2341897"
6338,"1293512860",Prices Fork Road,primary,,,,,,7,"""cycleway""=>""lane"",""dual_carriageway""=>""yes"",""lane_markings""=>""yes"",""lanes""=>""2"",""lit""=>""yes"",""maxspeed""=>""35 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 412"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through|through;right""",36.3835626940531,"-80.4220106,37.2341897","-80.4221891,37.2341296"
6339,"1293737595",,steps,,,,,,0,"""bicycle""=>""no"",""foot""=>""yes"",""handrail""=>""yes"",""handrail:left""=>""yes"",""handrail:right""=>""yes"",""incline""=>""down"",""ramp:wheelchair""=>""no"",""step_count""=>""6"",""surface""=>""concrete"",""wheelchair""=>""no""",4.01824410145195,"-80.4207908,37.2346945","-80.4207612,37.2346671"
6340,"1293737596",,steps,,,,,,0,"""incline""=>""up"",""surface""=>""paved""",3.19555019955556,"-80.4139511,37.2277436","-80.4139789,37.2277253"
6341,"1293737597",,steps,,,,,,0,"""bicycle""=>""no"",""foot""=>""yes"",""incline""=>""down"",""step_count""=>""8"",""surface""=>""concrete""",3.36577386928044,"-80.4140375,37.227914","-80.4140659,37.2278939"
6342,"1293737598",,footway,,,,,,0,"""bicycle""=>""no"",""foot""=>""yes"",""surface""=>""paved""",2.3249308989933,"-80.4140179,37.2279279","-80.4140375,37.227914"
6343,"1293737599",,steps,,,,,,0,"""bicycle""=>""no"",""foot""=>""yes"",""incline""=>""up"",""step_count""=>""7"",""surface""=>""concrete""",2.44952183759961,"-80.4139972,37.2279425","-80.4140179,37.2279279"
6344,"1293737600",,footway,,,,,,0,"""bicycle""=>""no"",""foot""=>""yes"",""surface""=>""paved""",5.75335431114641,"-80.4139487,37.2279769","-80.4139972,37.2279425"
6345,"1293737601",,footway,,,,,,0,"""bicycle""=>""no"",""crossing""=>""unmarked"",""crossing:island""=>""no"",""crossing:markings""=>""no"",""crossing:signals""=>""no"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""asphalt""",13.7476211089378,"-80.4138327,37.228059","-80.4139487,37.2279769"
6346,"1293737602",,footway,,,,,,0,"""bicycle""=>""no"",""crossing""=>""unmarked"",""crossing:island""=>""no"",""crossing:markings""=>""no"",""crossing:signals""=>""no"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""asphalt""",13.9849777926189,"-80.4139631,37.228178","-80.414082,37.2280953"
6347,"1293802564",,footway,,,,,,0,"""bicycle""=>""yes"",""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""zebra"",""crossing:signals""=>""no"",""foot""=>""yes"",""footway""=>""crossing"",""surface""=>""asphalt""",13.3317904294414,"-80.4106886,37.2358212","-80.4106917,37.2357011"
6348,"1293802565",,footway,,,,,,0,"""footway""=>""sidewalk"",""surface""=>""concrete""",168.596660289051,"-80.4093431,37.2346534","-80.4099725,37.2351485"
6349,"1293802565",,footway,,,,,,0,"""footway""=>""sidewalk"",""surface""=>""concrete""",168.596660289051,"-80.4099725,37.2351485","-80.4106917,37.2357011"
6350,"1294647666",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",18.7247292547091,"-80.4195558,37.2280724","-80.4195193,37.2281036"
6351,"1294647666",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",18.7247292547091,"-80.4195193,37.2281036","-80.4195054,37.2281315"
6352,"1294647666",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",18.7247292547091,"-80.4195054,37.2281315","-80.4194965,37.2281525"
6353,"1294647666",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",18.7247292547091,"-80.4194965,37.2281525","-80.4194864,37.2281773"
6354,"1294647666",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",18.7247292547091,"-80.4194864,37.2281773","-80.4194796,37.2281979"
6355,"1294647666",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",18.7247292547091,"-80.4194796,37.2281979","-80.4194767,37.2282242"
6356,"1294647667",Kent Street,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""825;859;895;915"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""KENT"",""bburg:type""=>""ST"",""cycleway:left""=>""shared_lane"",""lane_markings""=>""no"",""lanes""=>""1"",""maxspeed""=>""15 mph"",""noref""=>""yes"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""source:width""=>""ARCore"",""surface""=>""asphalt"",""width""=>""16'4\""""",4.81705093206624,"-80.4195558,37.2280724","-80.4195018,37.2280768"
6357,"1294647668",Kent Street,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""825;859;895;915"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""KENT"",""bburg:type""=>""ST"",""lane_markings""=>""no"",""lanes""=>""1"",""maxspeed""=>""15 mph"",""noref""=>""yes"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""source:width""=>""ARCore"",""surface""=>""asphalt"",""width""=>""16'0\""""",4.84867175581533,"-80.4194371,37.2281941","-80.4194767,37.2282242"
6358,"1294647669",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""15.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""bicycle""=>""yes"",""cycleway:right""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt""",8.38773164702673,"-80.4198964,37.2280181","-80.4198077,37.2280442"
6359,"1294647670",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",10.1301673900563,"-80.4199706,37.2287982","-80.4200526,37.2288617"
6360,"1294647671",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""cycleway""=>""shared_lane"",""lane_markings""=>""yes"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""ref""=>""VA 314"",""sidewalk""=>""no"",""surface""=>""asphalt""",9.29488586606287,"-80.4200526,37.2288617","-80.4200237,37.2287812"
6361,"1294647672",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""bicycle""=>""yes"",""cycleway""=>""shared_lane"",""lane_markings""=>""no"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""left;through""",4.58633696423375,"-80.4205488,37.2293017","-80.4205506,37.229343"
6362,"1294647673",Drillfield Drive,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""840;866;889;914;914;920;927;928;928"",""bburg:maint""=>""State"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""DRILLFIELD"",""bburg:type""=>""DR"",""bicycle""=>""yes"",""cycleway""=>""shared_lane"",""lane_markings""=>""no"",""lanes""=>""1"",""lit""=>""yes"",""maxspeed""=>""15 mph"",""oneway""=>""yes"",""parking:both""=>""no"",""placement""=>""transition"",""ref""=>""VA 314"",""sidewalk:left""=>""no"",""sidewalk:right""=>""separate"",""surface""=>""asphalt"",""turn:lanes""=>""through""",5.89384392642674,"-80.4206152,37.2293028","-80.4205488,37.2293017"
